review,label
"Depression: ""Depression and Anxiety both run in my family and my doctor was not surprised to find out at 12 that I had inherited both. We tried everything but when I was 16 they started me on Celexa 20 and moved me up to 40mg.  I ended up going from all F&#039;s in school to honor roll, going to college and getting engaged.  At that time (age 22) I decided I was ready to come off of it. I dealt with things okay for a while, but when we decided to have a child, it hit, and it hit hard. Less than a week after my daughter was born I wanted nothing to do with her and considered giving her up for adoption. After that my fiance had me put back on Celexa, and my two month old daughter is the light of my life.  What was I thinking? Celexa saved my family.""",positive
"Pain: ""This medication was given to me for complete knee replacementpain.  It gave me no relief from the pain, so little relief I can&#039;t even say, my therapy session would put me through the roof whether I took this med 15 mins. before or 1 hour before .  It&#039;s been a horrendous experience and I will never go thru this again, even though I need a 2nd one done. I had in home therapy and the pain was horrendous all the time, these are more like sugar pills and the drs. won&#039;t give stronger because they think you&#039;ll get addicted.""",negative
"Anxiety: ""I found that Xanax is the only thing that can calm my panic disorder. I take 4mg a day and I have not had an attack in about 3 months.""",positive
"Pain: ""I was given Talwin after having oral surgery.It worked very well.""",positive
"Depression: ""I have been treated for severe cyclic depressions (atypical), anxiety, and OCD since college and I am 47. Without effective medication, my illness is debilitating. In 1993, after trying many different antidepressants, I urged my psychiatrist to prescribe me the monoamine oxidase inhibitor, Nardil. WOW....somebody switched the lights on and the symptoms off. 90% of the time I was in remission with only brief minor periods of symptoms. Nardil was reformulated and stopped working, so I switched to Parnate. 160mg/day give 100% symptom relief (with 1200mg/day lithium). I mentally feel like I&#039;m 20, bursting with mental energy. Many considered me brilliant prior to Parnate; but after years on it, my cognitive skills, retention, and creativity reached a new level.""",positive
"Pain: ""I have peripheral nerve damage that caused drop foot and horrible neuropathy. For years I have suffered tingling and burning pain on my left ankle and foot, and the back of my thigh felt badly sunburned. I have seen many doctors including a pain management doctor who prescribed narcotic pain medication. None of these meds took away the burning nerve pain in my foot and the side effects interfered with my ability to concentrate at work. My family doctor prescribed Lyrica and it helped a lot, but I still had constant pain. She prescribed Voltaren gel for me to try and the results are nothing short of a miracle. After only two doses my foot felt better than it ever has since my injury in 1997. The awful constant burning sensation is gone!""",positive
"Depression: ""For the past 20 years I have been on antidepressants, longest being Remeron. Along with the depression I have had periods of intense anxiety, unbelievably intense, to the extent that I could not stand to be here. In December of 2011 I was in the throws of anxiety and my psych doc suggested 2mg Abilify (in addition to the Remeron). My anxiety was GONE in a day and it has stayed GONE, My depression is gone as well, My pharmacist has told me that others have had a similar experience and are as amazed as I am. I can&#039;t say enough about this medicine, amazing, just amazing.""",positive
"Depression: ""I rarely have side effects to medication. In fact, I think there is only one other drug I have been on that I have had a side effect from other than this and trust me, I have been on more than I can even count. But this one, was AWFUL. Within the first day I was shaky, my heart was racing, and I felt dizzy if I stood up quickly, but what was even worse was the insomnia! I thought I could get used to the medication but 5 days later and it still wasn&#039;t any better. My doctor gave me trazodone to help me sleep but the other side effects were still there so I went off it after 2 weeks.""",negative
"Depression: ""My 16 year old daughter has been in and out of the hospital for a year and 8 months with alot of ups and downs. She was given Seroquel xr and she is like a new person. She has gained weight from it and wanted to be taken off of it, but as the doctor started taking her off of it she did not like what was happening to her and said I would rather gain weight and be stable then skinny and angry and sad all the time.""",positive
"Depression: ""I&#039;ve been on celexa and a fentynal patch for a few years during and after battling cancer. but the fatigue from pain meds and anti-depressants left me feeling so tired through out the work day. I was to the point of almost falling asleep at the wheel driving home from work.  Weekends consisted of laying around doing nothing, losing all interest in even going for a haircut on Saturday. I asked my oncologist about ritalin and he put me on 20mg 3 times a day.  I had no idea how well it cured my depression as well as kept me going through out the day without feeling tired at all!  I never thought the Celexa worked for my depression and wonder if i should talk to my doctor now about weaning myself off the celexa and just go with the ritalin.""",positive
